"nature","section","section2","section3","comite"
"MCF","25","26","72","BARRIER THOMAS
DORIER JEAN-LUC
EHRHARDT CAROLINE
JOUVE GUILLAUME
LEFEVRE PASCAL
MANGIANTE CHRISTINE
MATHE ANNE-CECILE
MOYON MARC
OUVRIER-BUFFET CECILE
PROUST CHRISTINE
SARALEGUI MARTIN
TAZZIOLI ROSSANA
"
"PR","26","25","","Habib Ammari
Didier Auroux
Mireille Bossy
Maureen Clerc
François Gautero
Nhan Le Thanh
Gabriel Peyré
Marjolaine Puel"
"MCF","26","","","Membres locaux :

S. Seuret (Président)
J. Brémont (Assesseur)
A. Le Ny
L. Liao 
S. Pénisson

Membres extérieurs :

J. Angst
H. Biermé
F. Koukiou
S. Menozzi
F. Merlevède,
B. Vedel
O. Zindy
 "
"PR","27","","","Bruno Arnaldi
François Bodin
Luc Bougé
Marie-Paule Cani
Maureen Clerc
Isabelle Guérin Lassous
Guillaume Hanrot
Xavier Leroy
Christine Morin
Macha Nikolski
David Pichardie"
"PR","25","","","Membres locaux 

Emmanuel Humbert
Cédric Lecouvey
Florent Malrieu (président)
Marc Peigné
Vincent T&#039;kindt

Membres extérieurs

Marie-Claude Arnaud
Stéphane Gaussent 
Marc Herzlich 
Luc Hillairet 
Alessandra Iozzi 
Nicolas Jacon  "
"MCF","26","","","
Membres locaux

H. Cardot (président)
S. Fang
C. Labruère-Chazal
S. Leurent
L. Moser-Jauslin
Y. Offret

Membres extérieurs

M. Deaconu
A-L. Fougères
L. Gardes
A. Leclerq Samson
A. Muller-Gueudin
F. Picard"
"MCF","25","","","Président  E. Breuillard
Extérieurs B. Bekka, M. de la Salle, S. Gouëzel, J. Marché, J. Tilouine,
M. Varagnolo.
Intérieurs F. Bourgeois, E. Bouscaren, A. Broise, M. Gomez, N. Ratazzi."
"PR","26","","","PONCET Philippe
KOJADINOVIC Ivan
GAUDIN Philippe
BORDES Laurent
GIACOMONI Jacques
DABO-NIANG Sophie
FAVRE Anne-Catherine
JACQMIN-GADDA Hélène
RUIZ-GASEN Anne
SARACCO	Jérôme
	
Suppléants:	
ALIOUM Ahmadou
BESSE Philippe
"
"PR","25","","","Membres intérieurs :

Serge Bouc
Fabien Durand
Ivan Marin (président)
Alexander Zimmermann

Membres extérieurs :

Wendy Loewen
Geoffrey Powell
Donna Testerman
Alexis Virelizier "
"MCF","25","26","","Membres internes :

Jean-Paul Allouche (Président)
Eric Balandraud
Nicolas Bergeron
Grégory Ginot
Benjamin Girard
Clémence Magnien
Sophie Morier-Genoud
Michel Pocchiola


Membres externes :
Boris Adamczewski
Nicolas Bedaride
Stéphane Fischler
Xavier Goaoc
Dominique Gouyou-Beauchamps
Frédéric Jouhet
Yannis Manoussakis
Aline Parreau
"
"PR","26","","","Membres locaux:
- Guy Barles
- Anne Duittoz
- Emmanuel Humbert (Président)
- Florent Malrieu
- Luc Molinet

Membres extérieurs
- Karine Beauchard (ENS Rennes)
- Myriam Comte (Paris 6)
- Arnaud Debussche (ENS Rennes)
- Cyril Imbert (Paris Est - CNRS)
- François James (Orléans) "
"MCF","26","","","Membres internes : 

Julia Charrier
Alexandre Gaudillière
Grégory Maillard
Fabienne Castell
Pascal Hubert 
Bruno Schapira (président) 


Membres externes : 

Mireille Capitaine 
Cristina Toninelli 
Vincent Bansaye
Ellen Saada
Philippe Carmona
Arnaud Guillin"
"MCF","26","","","Locaux :
FEJOZ Jacques
FROUVELLE Amic
LEWIN Mathieu
SALOMON Julien
TONON Daniela
TURINICI Gabriel

Extérieurs :
BOLLEY François
CALVEZ Vincent
CHARLES Frédérique
DALIBARD Anne-Laure
DELON Julie
MIOT Evelyne
"
"PR","25","","","membres locaux : 

DUQUESNE Sylvain
LORAY 	Frank
MONBET	Valérie (présidente)
SEBAG	Julien

membres extérieurs : 

ACQUISTAPACE Francesca
ESNAULT	Hélène
FAVRE	Charles
LIU	Qing
MOSER-JAUSLIN Lucy
SCHWEIGHOFER Markus"
"MCF","25","26","","Membres Locaux:

BISAULT Joel
DURAND Fabien
EVRARD Sabine (Présidente)
MARIN Ivan
MARTIN Véronique
SORLIN Karine

Membres extérieurs:

BRUNAT Olivier
CREUSE Emmanuel
DENIS VIDAL Liliane
DI MENZA Laurent
FLEURY BARKA Odile
SCHNEIDER Dominique"
"MCF","26","","","Josselin Garnier (president)
Sandrine Peche  
Mathieu Merle  
Justin Salez  
Mylene Maida 
Annie Millet 
Amandine Veber 
Gilles Wainrib 
"
