"nature","section","section2","section3","comite"
"MCF","25","","","Bonneau, Philippe (MCF, Université de Lorraine)
De Roton, Anne (MCF, Université de Lorraine)
Debord, Claire (MCF, Université de Clermont-Ferrand)
Gutt, Simone (PR, Université de Lorraine)
Mehdi, Salah (PR, Université de Lorraine)
Miebach, Christian (MCF, Université du Littoral)
Moreau, Anne (MCF, Université de Poitiers)
Paradan, Paul-Emile (PR, Université de Montpellier 2)
Paycha, Sylvie (PR, Université de Postdam)
Pevzner, Michael (PR, Université Reims)
Savinien, Jean (MCF, Université de Lorraine)
Tu, Jean-Louis (PR, Université de Lorraine ; président du comité) 
"
"PR","26","","","Membres locaux:
Cadre Benoît
Debussche Arnaud
Lemou Mohammed
Vu Ngoc San

Membres externes:
Barles Guy
de Bouard Anne
Herbin Raphaèle
Lafitte Pauline"
"PR","27","","","Affectés à Paris Diderot:
Giuseppe CASTAGNA
Pierre-Louis CURIEN
Laurence DANLOS
Carole DELPORTE, présidente
Thomas EHRHARD, assesseur
Delia KESNER
Ralf TREINEN

Autres établissements:
Sandrine BLAZY
Thierry COQUAND
Mariangiola DEZANI
Eric GOUBAULT
Matthew HENNESSY
Jean-Yves MARION
Benjamin WERNER
"
"PR","25","","","Francesco AMOROSO
Bachir BEKKA
Michel BRION
Louis FUNAR
John GUASCHI
Bernard LECLERC
Gilbert LEVITT
Colette MOEGLIN
Luis PARIS
Olivier SCHIFFMANN
Leonid VAINERMAN
Friedrich WEHRUNG"
"MCF","25","26","","Membres locaux:

Hajer Bahouri
Raphaël Danchin
Lingmin Liao
Laurent Mazet (vice-président)
Stéphane Sabourau (président)
Stéphane Seuret


Membres extérieurs:

Colette Anné (Nantes)
Françoise Demengel (Cergy)
Colin Guillarmou (ENS)
Sylvain Maillot (Montpellier)
Julien Roth (Marne-la-Vallée)
Béatrice Vedel (Brest)"
"MCF","27","","","Composition du comité de sélection :

Collège A- membres internes :
Patricia GAITAN (CPT, UMR 7332) (Présidente du comité)
Marc DANIEL (LSIS, UMR 7296)
Mylène CAMPREDON (Ism2, UMR 7313)

Collège A - membres externes :
Samir AKKOUCHE (Lyon, UMR 5205)
William PUECH (Montpellier, UMR 5506)
Laurent LUCAS (Reims, EA 3804)

Collège B- membres internes :
Brett DESBENOIS (LSIS, UMR 7296)
Ivan MADJAROV (LSIS, UMR 7296)
Alexandra BAC(LSIS, UMR 7296)

Collège B - membres externes :
Sébastien DRUON (Montpellier, UMR 5506)
Loic BARTHE (Toulouse, UMR 5505)
Frédéric PAYAN (Nice, UMR 6070) "
"MCF","25","","","Cécile Armana (MCF Franche-Comté)
Jean-Marc Couveignes (PR Bordeaux)
Stéphane Ballet (MCF Aix-Marseille)
Jean-Yves Briend (MCF Aix-Marseille)
Thomas Ehrhard (DR Paris Diderot)
Guillaume Hanrot (PR ENS Lyon)
David Kohel (PR Aix-Marseille)
Assia Mahboubi (CR INRIA)
Anne Pichon (PR Aix-Marseille)
Myriam Quatrini (MCF Aix-Marseille)
Laurent Régnier (PR Aix-Marseille)
Vanessa Vitsé (MCF Grenoble I)"
"MCF","27","","","Peggy Cellier
François Coste
Élisa Fromont
François Goasdoué
Guillaume Gravier
Pascale Kuntz
Sophie Lebre
Pierre-François Marteau
Nicolas Méger
Guy Mélançon
Emmanuel Morin
Pascale Sébillot
"
"PR","25","","","Christine Bachoc (Université de Bordeaux, PR25)
Ollivier Haemmerlé (Université Toulouse II, PR27)
Marc Hindry (Université Paris 7, PR25)
Stéphane Lamy (Université Toulouse III, PR25)
Éric Lombardi (Université Toulouse III, PR 25-26)
Marc Perret, Président (Université Toulouse II, PR25)
Pascal Sarda (Université Toulouse II, PR26)
Caroline Thierry (Université Toulouse II, PR61)"
"MCF","26","","","Florian Méhats
Ying Hu
Mihai Gradinaru
Jean-Christophe Breton
Juergen Angst
Nathalie Krell

Eva Loecherbach
Loic Chaumont 
Nathalie Eisenbaum
Amandine Veber
Mireille Capitaine
Koléhè Coulibaly"
"PR","26","","","\N"
"MCF","26","","","voir : 
http://www.inp-toulouse.fr/fr/recrutement/enseignants-chercheurs.html"
"MCF","70","26","","PU locaux :
MORGE Ludovic PU - 70 - ACTé 
LAMBRE Thierry PU - 25 - Laboratoire de mathématiques 
SERLET Laurent PU - 26 - Laboratoire de mathématiques 

PU externes :
HERSANT Magali PU - 70 - CREN - Nantes
RODITI Eric PU - 70 - EDA - Université Paris-Descartes
TROUCHE Luc PU - 26 - S2HP - ENS Lyon

MCF locaux : 
ESBELIN Alex MCF - 25 - LIMOS 
MARGOLINAS Claire MCF - 70 - ACTé 
MARLOT Corinne MCF - 70 - ACTé

MCF externes : 
CHOPIN Marie-Pierre MCF - 70 - LACES équipe ADS - Universités Bordeaux IV et II
WOZNIAK Floriane MCF - 26 - IRIST - Université de Strasbourg
CHESNAIS Aurélie MCF - 26 - LIRDEF - Université Montpellier II"
"MCF","26","60","","\N"
"MCF","26","","","Membres extérieurs:
Nils Berglund, MAPMO, Université d&#039;Orléans
Catherine Matias, Laboratoire Statistique et Génome, Evry
Jérôme Saracco, IMB, Institut polytechnique de Bordeaux

Olivier Durieu, LMPT, Université de Tours
Aurélie Fisher, LPMA, Université Paris Diderot
Céline Roget-Vial, ICJ, Polytech Lyon

Membres intérieurs:
Hermine Biermé (Présidente du comité), LMA
Julien Michel (Responsable équipe Proba-Stat LMA)
Pol Vanhaecke (Directeur du LMA)

Mohamed Ibazizen, LMA, IUT de Niort
Pierre-Yves Louis, LMA
Brigitte Vannier, IPBC
"
"MCF","26","16","","Assude Teresa
Berger Dominique
Coppé Sylvie
Masselot Pascale
Mercat Christian
Nazir Tatiana
Ouvrier-Buffet Cécile
Prado Jérome
Roditi Éric
Rouibah Aicha
Sander Emmanuel
Thevenot Catherine"
"MCF","27","","","\N"
"PR","27","",""," Internes :

BEAUDOUIN-LAFON Michel

KIEFFER Michel

PAULIN Christine (présidente)

REYNAUD Chantal

SEBAG Michèle

VÈQUE Véronique

Externes :

BEYLOT André-Luc

CAPPÉ Olivier

GOUBAULT-LARRECQ Jean (président de séance)

GUÉRIN LASSOUS Isabelle

LÉCUYER Anatole

MAZURE Bertrand 
"
"MCF","27","","","\N"
"MCF","62","26","","\N"
